Number-of-determinants,Unnamed: 0,Unnamed: 0.1,basis,basisindex,beta,charge,dmrg(var),index,method,ncas,ncore,note,pseudopotential,pyscf-version.1,system,systype,totalenergy,totalenergy-stocherr,totalenergy-syserr,trial-wavefunction,truncation-weight,SHCIref,SHCIreferr,HFref,HFreferr
,,,vtz,1,1000.0,0,,1945.0,SEET(FCI/GF2),,,one-shot GF2,trail,,FeO,molecule,-139.6288,0.0,0.00018,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vqz,2,1000.0,0,,1946.0,SEET(FCI/GF2),,,one-shot GF2,trail,,FeO,molecule,-139.7016,0.0,0.0003,,,-139.7113522,1e-05,-138.6685140260192,0.0
,,,vdz,0,500.0,0,,1947.0,SEET(FCI/GF2),,,one-shot GF2,trail,,CuO,molecule,-213.1234,0.0,4e-05,,,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
,,,vtz,1,500.0,0,,1948.0,SEET(FCI/GF2),,,one-shot GF2,trail,,CuO,molecule,-213.3793,0.0,5.9999999999999995e-05,,,-213.37777999999997,1.664e-06,-212.24349945673225,0.0
,,,vqz,2,500.0,0,,1949.0,SEET(FCI/GF2),,,one-shot GF2,trail,,CuO,molecule,-213.4838,0.0,9e-05,,,-213.48424419999998,1e-05,-212.24422133071548,0.0
,,,vdz,0,,0,,1950.0,SHCI,,,,trail,,ScO,molecule,-62.42004,9.92e-06,5.9999999999999995e-05,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,,,vdz,0,,0,,1951.0,SHCI,,,,trail,,TiO,molecule,-73.90375,6.77e-07,5.9999999999999995e-05,,,-73.90375,6.77e-07,-73.26973605789902,0.0
,,,vdz,0,,0,,1952.0,SHCI,,,,trail,,VO,molecule,-87.08577,2.73e-05,7e-05,,,-87.08577,2.73e-05,-86.4002119655646,0.0
,,,vdz,0,,0,,1953.0,SHCI,,,,trail,,CrO,molecule,-102.55837,2.442e-06,9e-05,,,-102.55837,2.442e-06,-101.8381354486648,0.0
,,,vdz,0,,0,,1954.0,SHCI,,,,trail,,MnO,molecule,-119.85051000000001,1e-05,5e-05,,,-119.85051000000001,1e-05,-119.1332394993054,0.0
,,,vdz,0,,0,,1955.0,SHCI,,,,trail,,FeO,molecule,-139.43599,5.403999999999999e-06,8e-05,,,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
,,,vdz,0,,0,,1956.0,SHCI,,,,trail,,CuO,molecule,-213.12302999999997,3.5989999999999998e-06,0.00016999999999999999,,,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
,,,vtz,1,,0,,1957.0,SHCI,,,,trail,,ScO,molecule,-62.53013000000001,9.96e-06,7e-05,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vtz,1,,0,,1958.0,SHCI,,,,trail,,TiO,molecule,-74.03085,1.99e-05,2e-05,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vtz,1,,0,,1959.0,SHCI,,,,trail,,VO,molecule,-87.23526,2e-05,2e-05,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vtz,1,,0,,1960.0,SHCI,,,,trail,,CrO,molecule,-102.71866999999999,1.99e-05,0.00028,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vtz,1,,0,,1961.0,SHCI,,,,trail,,MnO,molecule,-120.02928,2e-05,0.00023999999999999998,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vtz,1,,0,,1962.0,SHCI,,,,trail,,FeO,molecule,-139.63546000000002,2e-05,0.00031,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vtz,1,,0,,1963.0,SHCI,,,,trail,,CuO,molecule,-213.37777999999997,1.664e-06,0.00063,,,-213.37777999999997,1.664e-06,-212.24349945673225,0.0
,,,vqz,2,,0,,1964.0,SHCI,,,,trail,,ScO,molecule,-62.56845381,1e-05,0.0004209225,,,-62.56845381,1e-05,-61.834924297751634,0.0
,,,vqz,2,,0,,1965.0,SHCI,,,,trail,,TiO,molecule,-74.07548786,1e-05,0.0005975141000000001,,,-74.07548786,1e-05,-73.27696889209976,0.0
,,,vqz,2,,0,,1966.0,SHCI,,,,trail,,VO,molecule,-87.288681736,1e-05,7.085010000000001e-05,,,-87.288681736,1e-05,-86.40819514293459,0.0
,,,vqz,2,,0,,1967.0,SHCI,,,,trail,,CrO,molecule,-102.779756,1e-05,0.0007410852,,,-102.779756,1e-05,-101.84627163418828,0.0
,,,vqz,2,,0,,1968.0,SHCI,,,,trail,,MnO,molecule,-120.09707125940001,1e-05,0.0002142232,,,-120.09707125940001,1e-05,-119.14081170666552,0.0
,,,vqz,2,,0,,1969.0,SHCI,,,,trail,,FeO,molecule,-139.7113522,1e-05,0.0007937932000000001,,,-139.7113522,1e-05,-138.6685140260192,0.0
,,,vqz,2,,0,,1970.0,SHCI,,,,trail,,CuO,molecule,-213.48424419999998,1e-05,0.0008401547999999999,,,-213.48424419999998,1e-05,-212.24422133071548,0.0
,,,v5z,3,,0,,1971.0,SHCI,,,,trail,,ScO,molecule,-62.5821409609,1e-05,0.0006,,,-62.5821409609,1e-05,-61.8350828626785,0.0
,,,v5z,3,,0,,1972.0,SHCI,,,,trail,,TiO,molecule,-74.09147310520001,1e-05,0.0002,,,-74.09147310520001,1e-05,-73.2771786400687,0.0
,,,v5z,3,,0,,1973.0,SHCI,,,,trail,,VO,molecule,-87.3073938172,1e-05,0.0004210737,,,-87.3073938172,1e-05,-86.40843884648703,0.0
,,,v5z,3,,0,,1974.0,SHCI,,,,trail,,CrO,molecule,-102.8027368164,1e-05,0.0008254673,,,-102.8027368164,1e-05,-101.84668971203637,0.0
,,,v5z,3,,0,,1975.0,SHCI,,,,trail,,MnO,molecule,-120.1223644293,1e-05,0.0006948453,,,-120.1223644293,1e-05,-119.14098759444364,0.0
,,,v5z,3,,0,,1976.0,SHCI,,,,trail,,FeO,molecule,-139.7416819491,1e-05,0.0008991592,,,-139.7416819491,1e-05,-138.66875655750619,0.0
,,,v5z,3,,0,,1977.0,SHCI,,,,trail,,CuO,molecule,-213.5291282959,1e-05,0.002,,,-213.5291282959,1e-05,-212.2443632841544,0.0
,,,cbs,4,,0,,1985.0,DMC(SD),,,,trail,,ScO,molecule,-62.544278565000006,0.0002074237422887525,0.0,,,-62.59646590077431,0.0,-61.83521387628592,0.0
,,,cbs,4,,0,,1986.0,DMC(SD),,,,trail,,TiO,molecule,-74.041108445,0.0003504590228145041,0.0,,,-74.10825849037565,0.0,-73.27741268388714,0.0
,,,cbs,4,,0,,1987.0,DMC(SD),,,,trail,,VO,molecule,-87.24517062500001,0.0009467699583699092,0.0,,,-87.32689060024184,0.0,-86.4085589710134,0.0
,,,cbs,4,,0,,1988.0,DMC(SD),,,,trail,,CrO,molecule,-102.7322374,0.0009957282331586764,0.0,,,-102.82674546839145,0.0,-101.8470259825963,0.0
,,,cbs,4,,0,,1989.0,DMC(SD),,,,trail,,MnO,molecule,-120.05653865,0.0012502903129996614,0.0,,,-120.14879091266157,0.0,-119.14106151951341,0.0
,,,cbs,4,,0,,1990.0,DMC(SD),,,,trail,,FeO,molecule,-139.66871180000004,0.0013222040187137554,0.0,,,-139.77329254270234,0.0,-138.6688002342686,0.0
,,,cbs,4,,0,,1991.0,DMC(SD),,,,trail,,CuO,molecule,-213.47082285,0.0014049849753816116,0.0,,,-213.57608229224718,0.0,-212.24437470480467,0.0
,,,cbs,4,,0,,1992.0,DMC(MD),,,,trail,,ScO,molecule,-62.54690280000001,0.0006445523645642766,0.0,,,-62.59646590077431,0.0,-61.83521387628592,0.0
,,,cbs,4,,0,,1993.0,DMC(MD),,,,trail,,TiO,molecule,-74.04671334000003,0.0004044123050821605,0.0,,,-74.10825849037565,0.0,-73.27741268388714,0.0
,,,cbs,4,,0,,1994.0,DMC(MD),,,,trail,,VO,molecule,-87.25490716500002,0.0004670790276929415,0.0,,,-87.32689060024184,0.0,-86.4085589710134,0.0
,,,cbs,4,,0,,1995.0,DMC(MD),,,,trail,,CrO,molecule,-102.7474541,3.993387391004673e-05,0.0,,,-102.82674546839145,0.0,-101.8470259825963,0.0
,,,cbs,4,,0,,1996.0,DMC(MD),,,,trail,,MnO,molecule,-120.0704098,0.0003183580800643774,0.0,,,-120.14879091266157,0.0,-119.14106151951341,0.0
,,,cbs,4,,0,,1997.0,DMC(MD),,,,trail,,FeO,molecule,-139.67988055,0.0008567779915156416,0.0,,,-139.77329254270234,0.0,-138.6688002342686,0.0
,,,cbs,4,,0,,1998.0,DMC(MD),,,,trail,,CuO,molecule,-213.47352545,0.00029573979574921565,0.0,,,-213.57608229224718,0.0,-212.24437470480467,0.0
,,,vdz,0,,0,,1999.0,CIC+Q,,,,trail,,CrO,molecule,-102.521971,0.0,0.0,,,-102.55837,2.442e-06,-101.8381354486648,0.0
,,,vtz,1,,0,,2000.0,CIC+Q,,,,trail,,CrO,molecule,-102.668356,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vqz,2,,0,,2001.0,CIC+Q,,,,trail,,CrO,molecule,-102.724873,0.0,0.0,,,-102.779756,1e-05,-101.84627163418828,0.0
,,,v5z,3,,0,,2002.0,CIC+Q,,,,trail,,CrO,molecule,-102.74548,0.0,0.0,,,-102.8027368164,1e-05,-101.84668971203637,0.0
,,,vdz,0,,0,,2003.0,CIC+Q,,,,trail,,CuO,molecule,-213.075696,0.0,0.0,,,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
,,,vtz,1,,0,,2004.0,CIC+Q,,,,trail,,CuO,molecule,-213.31521400000003,0.0,0.0,,,-213.37777999999997,1.664e-06,-212.24349945673225,0.0
,,,vqz,2,,0,,2005.0,CIC+Q,,,,trail,,CuO,molecule,-213.41531600000002,0.0,0.0,,,-213.48424419999998,1e-05,-212.24422133071548,0.0
,,,v5z,3,,0,,2006.0,CIC+Q,,,,trail,,CuO,molecule,-213.45730299999997,0.0,0.0,,,-213.5291282959,1e-05,-212.2443632841544,0.0
,,,vdz,0,,0,,2007.0,CIC+Q,,,,trail,,FeO,molecule,-139.38663200000002,0.0,0.0,,,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
,,,vtz,1,,0,,2008.0,CIC+Q,,,,trail,,FeO,molecule,-139.568949,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vqz,2,,0,,2009.0,CIC+Q,,,,trail,,FeO,molecule,-139.639249,0.0,0.0,,,-139.7113522,1e-05,-138.6685140260192,0.0
,,,v5z,3,,0,,2010.0,CIC+Q,,,,trail,,FeO,molecule,-139.667361,0.0,0.0,,,-139.7416819491,1e-05,-138.66875655750619,0.0
,,,vdz,0,,0,,2011.0,CIC+Q,,,,trail,,MnO,molecule,-119.82808,0.0,0.0,,,-119.85051000000001,1e-05,-119.1332394993054,0.0
,,,vtz,1,,0,,2012.0,CIC+Q,,,,trail,,MnO,molecule,-119.97011499999999,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vqz,2,,0,,2013.0,CIC+Q,,,,trail,,MnO,molecule,-120.033045,0.0,0.0,,,-120.09707125940001,1e-05,-119.14081170666552,0.0
,,,v5z,3,,0,,2014.0,CIC+Q,,,,trail,,MnO,molecule,-120.056859,0.0,0.0,,,-120.1223644293,1e-05,-119.14098759444364,0.0
,,,vdz,0,,0,,2015.0,CIC+Q,,,,trail,,ScO,molecule,-62.414415000000005,0.0,0.0,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,,,vtz,1,,0,,2016.0,CIC+Q,,,,trail,,ScO,molecule,-62.519940000000005,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vqz,2,,0,,2017.0,CIC+Q,,,,trail,,ScO,molecule,-62.55678100000001,0.0,0.0,,,-62.56845381,1e-05,-61.834924297751634,0.0
,,,v5z,3,,0,,2018.0,CIC+Q,,,,trail,,ScO,molecule,-62.569525,0.0,0.0,,,-62.5821409609,1e-05,-61.8350828626785,0.0
,,,vdz,0,,0,,2019.0,CIC+Q,,,,trail,,TiO,molecule,-73.896606,0.0,0.0,,,-73.90375,6.77e-07,-73.26973605789902,0.0
,,,vtz,1,,0,,2020.0,CIC+Q,,,,trail,,TiO,molecule,-74.01790600000001,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vqz,2,,0,,2021.0,CIC+Q,,,,trail,,TiO,molecule,-74.06057,0.0,0.0,,,-74.07548786,1e-05,-73.27696889209976,0.0
,,,v5z,3,,0,,2022.0,CIC+Q,,,,trail,,TiO,molecule,-74.075748,0.0,0.0,,,-74.09147310520001,1e-05,-73.2771786400687,0.0
,,,vdz,0,,0,,2023.0,CIC+Q,,,,trail,,VO,molecule,-87.066796,0.0,0.0,,,-87.08577,2.73e-05,-86.4002119655646,0.0
,,,vtz,1,,0,,2024.0,CIC+Q,,,,trail,,VO,molecule,-87.205182,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vqz,2,,0,,2025.0,CIC+Q,,,,trail,,VO,molecule,-87.25490699999999,0.0,0.0,,,-87.288681736,1e-05,-86.40819514293459,0.0
,,,v5z,3,,0,,2026.0,CIC+Q,,,,trail,,VO,molecule,-87.272624,0.0,0.0,,,-87.3073938172,1e-05,-86.40843884648703,0.0
163.0,,,vdz,0,,0,,2027.0,AFQMC(MD),9.0,5.0,,trail,,ScO,molecule,-62.4192,0.0013,0.0,tCASCSF,0.001,-62.42004,9.92e-06,-61.829342751826275,0.0
148.0,,,vtz,1,,0,,2028.0,AFQMC(MD),9.0,5.0,,trail,,ScO,molecule,-62.5283,0.0013,0.0,tCASCSF,0.001,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
177.0,,,vqz,2,,0,,2029.0,AFQMC(MD),9.0,5.0,,trail,,ScO,molecule,-62.5662,0.0016,0.0,tCASCSF,0.001,-62.56845381,1e-05,-61.834924297751634,0.0
152.0,,,v5z,3,,0,,2030.0,AFQMC(MD),9.0,5.0,,trail,,ScO,molecule,-62.5794,0.0012,0.0,tCASCSF,0.001,-62.5821409609,1e-05,-61.8350828626785,0.0
220.0,,,vdz,0,,0,,2031.0,AFQMC(MD),9.0,5.0,,trail,,TiO,molecule,-73.9019,0.0009,0.0,tCASCSF,0.001,-73.90375,6.77e-07,-73.26973605789902,0.0
174.0,,,vtz,1,,0,,2032.0,AFQMC(MD),9.0,5.0,,trail,,TiO,molecule,-74.0264,0.001,0.0,tCASCSF,0.001,-74.03085,1.99e-05,-73.27527588824228,0.0
198.0,,,vqz,2,,0,,2033.0,AFQMC(MD),9.0,5.0,,trail,,TiO,molecule,-74.0708,0.0011,0.0,tCASCSF,0.001,-74.07548786,1e-05,-73.27696889209976,0.0
219.0,,,v5z,3,,0,,2034.0,AFQMC(MD),9.0,5.0,,trail,,TiO,molecule,-74.0875,0.0014,0.0,tCASCSF,0.001,-74.09147310520001,1e-05,-73.2771786400687,0.0
1781.0,,,vdz,0,,0,,2035.0,AFQMC(MD),12.0,5.0,,trail,,VO,molecule,-87.0818,0.001,0.0,tCASCSF,0.001,-87.08577,2.73e-05,-86.4002119655646,0.0
1699.0,,,vtz,1,,0,,2036.0,AFQMC(MD),12.0,5.0,,trail,,VO,molecule,-87.2291,0.0012,0.0,tCASCSF,0.001,-87.23526,2e-05,-86.40670018837703,0.0
1306.0,,,vqz,2,,0,,2037.0,AFQMC(MD),12.0,5.0,,trail,,VO,molecule,-87.2824,0.0011,0.0,tCASCSF,0.001,-87.288681736,1e-05,-86.40819514293459,0.0
1322.0,,,v5z,3,,0,,2038.0,AFQMC(MD),12.0,5.0,,trail,,VO,molecule,-87.3035,0.0011,0.0,tCASCSF,0.001,-87.3073938172,1e-05,-86.40843884648703,0.0
118.0,,,vdz,0,,0,,2039.0,AFQMC(MD),9.0,5.0,,trail,,CrO,molecule,-102.5533,0.001,0.0,tCASCSF,0.001,-102.55837,2.442e-06,-101.8381354486648,0.0
113.0,,,vtz,1,,0,,2040.0,AFQMC(MD),9.0,5.0,,trail,,CrO,molecule,-102.7139,0.0012,0.0,tCASCSF,0.001,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
112.0,,,vqz,2,,0,,2041.0,AFQMC(MD),9.0,5.0,,trail,,CrO,molecule,-102.7731,0.0016,0.0,tCASCSF,0.001,-102.779756,1e-05,-101.84627163418828,0.0
112.0,,,v5z,3,,0,,2042.0,AFQMC(MD),9.0,5.0,,trail,,CrO,molecule,-102.7961,0.0019,0.0,tCASCSF,0.001,-102.8027368164,1e-05,-101.84668971203637,0.0
177.0,,,vdz,0,,0,,2043.0,AFQMC(MD),12.0,2.0,,trail,,MnO,molecule,-119.8515,0.0014,0.0,tCASCSF,0.001,-119.85051000000001,1e-05,-119.1332394993054,0.0
183.0,,,vtz,1,,0,,2044.0,AFQMC(MD),12.0,2.0,,trail,,MnO,molecule,-120.0287,0.0014,0.0,tCASCSF,0.001,-120.02928,2e-05,-119.13957526878391,0.0
150.0,,,vqz,2,,0,,2045.0,AFQMC(MD),12.0,2.0,,trail,,MnO,molecule,-120.0935,0.0016,0.0,tCASCSF,0.001,-120.09707125940001,1e-05,-119.14081170666552,0.0
166.0,,,v5z,3,,0,,2046.0,AFQMC(MD),12.0,2.0,,trail,,MnO,molecule,-120.1216,0.0013,0.0,tCASCSF,0.001,-120.1223644293,1e-05,-119.14098759444364,0.0
1608.0,,,vdz,0,,0,,2047.0,AFQMC(MD),12.0,5.0,,trail,,FeO,molecule,-139.4296,0.001,0.0,tCASSCF,0.001,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
1024.0,,,vtz,1,,0,,2048.0,AFQMC(MD),12.0,5.0,,trail,,FeO,molecule,-139.6295,0.0013,0.0,tCASSCF,0.001,-139.63546000000002,2e-05,-138.667246980313,0.0
1282.0,,,vqz,2,,0,,2049.0,AFQMC(MD),12.0,5.0,,trail,,FeO,molecule,-139.7075,0.0013,0.0,tCASSCF,0.001,-139.7113522,1e-05,-138.6685140260192,0.0
,,,v5z,3,,0,,2050.0,AFQMC(MD),12.0,5.0,,trail,,FeO,molecule,-139.7344,0.0012,0.0,tCASSCF,0.001,-139.7416819491,1e-05,-138.66875655750619,0.0
473.0,,,vdz,0,,0,,2051.0,AFQMC(MD),12.0,5.0,,trail,,CuO,molecule,-213.1271,0.0011,0.0,tCASSCF,0.001,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
569.0,,,vtz,1,,0,,2052.0,AFQMC(MD),12.0,5.0,,trail,,CuO,molecule,-213.3823,0.0012,0.0,tCASSCF,0.001,-213.37777999999997,1.664e-06,-212.24349945673225,0.0
494.0,,,vqz,2,,0,,2053.0,AFQMC(MD),12.0,5.0,,trail,,CuO,molecule,-213.4841,0.0017,0.0,tCASSCF,0.001,-213.48424419999998,1e-05,-212.24422133071548,0.0
419.0,,,v5z,3,,0,,2054.0,AFQMC(MD),12.0,5.0,,trail,,CuO,molecule,-213.5277,0.0016,0.0,tCASSCF,0.001,-213.5291282959,1e-05,-212.2443632841544,0.0
,,,vdz,0,,0,,2068.0,iFCIQMC,,,,trail,,ScO,molecule,-62.41931700000001,1.74e-05,0.0,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,,,vtz,1,,0,,2070.0,HF+RPA,,,,trail,,ScO,molecule,-62.569210999999996,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vtz,1,,0,,2071.0,HSE06mark,,,,trail,,ScO,molecule,-62.521823,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vtz,1,,0,,2072.0,HSE06+RPA,,,,trail,,ScO,molecule,-62.754101,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vtz,1,,0,,2073.0,QSGW,,,,trail,,ScO,molecule,-62.630314,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vtz,1,,0,,2075.0,HF+RPA,,,,trail,,TiO,molecule,-74.073131,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vtz,1,,0,,2076.0,HSE06mark,,,,trail,,TiO,molecule,-73.983068,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vtz,1,,0,,2077.0,HSE06+RPA,,,,trail,,TiO,molecule,-74.218769,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vtz,1,,0,,2078.0,QSGW,,,,trail,,TiO,molecule,-74.14556800000001,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vtz,1,,0,,2080.0,HF+RPA,,,,trail,,VO,molecule,-87.270165,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vtz,1,,0,,2081.0,HSE06mark,,,,trail,,VO,molecule,-87.270094,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vtz,1,,0,,2082.0,HSE06+RPA,,,,trail,,VO,molecule,-87.487966,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vtz,1,,0,,2083.0,QSGW,,,,trail,,VO,molecule,-87.363715,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vtz,1,,0,,2085.0,HF+RPA,,,,trail,,CrO,molecule,-102.74659,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vtz,1,,0,,2086.0,HSE06mark,,,,trail,,CrO,molecule,-102.78967,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vtz,1,,0,,2087.0,HSE06+RPA,,,,trail,,CrO,molecule,-102.98051,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vtz,1,,0,,2088.0,QSGW,,,,trail,,CrO,molecule,-102.86007,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vtz,1,,0,,2090.0,HF+RPA,,,,trail,,MnO,molecule,-120.08106000000001,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vtz,1,,0,,2091.0,HSE06mark,,,,trail,,MnO,molecule,-120.12222,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vtz,1,,0,,2092.0,HSE06+RPA,,,,trail,,MnO,molecule,-120.30073999999999,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vtz,1,,0,,2093.0,QSGW,,,,trail,,MnO,molecule,-120.18728,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vtz,1,,0,,2095.0,HF+RPA,,,,trail,,FeO,molecule,-139.68375,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vtz,1,,0,,2096.0,HSE06mark,,,,trail,,FeO,molecule,-139.75528,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vtz,1,,0,,2097.0,HSE06+RPA,,,,trail,,FeO,molecule,-139.92199,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vtz,1,,0,,2098.0,QSGW,,,,trail,,FeO,molecule,-139.79774,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vtz,1,,0,,2099.0,PBE+RPA,,,,trail,,ScO,molecule,-62.810899,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vtz,1,,0,,2100.0,PBE+RPA,,,,trail,,TiO,molecule,-74.333546,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vtz,1,,0,,2101.0,PBE+RPA,,,,trail,,VO,molecule,-87.554449,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vtz,1,,0,,2102.0,PBE+RPA,,,,trail,,CrO,molecule,-103.04871999999999,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vtz,1,,0,,2103.0,PBE+RPA,,,,trail,,MnO,molecule,-120.36451000000001,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vtz,1,,0,,2104.0,PBE+RPA,,,,trail,,FeO,molecule,-139.99428999999998,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vdz,0,,0,-102.554097,2259.0,DMRG,,,,trail,,CrO,molecule,-102.5582,0.0,0.0008,,,-102.55837,2.442e-06,-101.8381354486648,0.0
,,,vdz,0,,0,-213.11911899999998,2260.0,DMRG,,,,trail,,CuO,molecule,-213.1232,0.0,0.0009,,,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
,,,vdz,0,,0,-139.430407,2261.0,DMRG,,,,trail,,FeO,molecule,-139.4354,0.0,0.0008,,,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
,,,vdz,0,,0,-119.84652700000001,2262.0,DMRG,,,,trail,,MnO,molecule,-119.8504,0.0,0.0006,,,-119.85051000000001,1e-05,-119.1332394993054,0.0
,,,vdz,0,,0,-62.418702,2263.0,DMRG,,,,trail,,ScO,molecule,-62.4203,0.0,0.0002,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,,,vdz,0,,0,-73.901496,2264.0,DMRG,,,,trail,,TiO,molecule,-73.904,0.0,0.0005,,,-73.90375,6.77e-07,-73.26973605789902,0.0
,,,vdz,0,,0,-87.08149,2265.0,DMRG,,,,trail,,VO,molecule,-87.0857,0.0,0.0008,,,-87.08577,2.73e-05,-86.4002119655646,0.0
,,,vdz,0,,0,,2266.0,MRLCC,,,,trail,,CrO,molecule,-102.545348564,0.0,0.0,,,-102.55837,2.442e-06,-101.8381354486648,0.0
,,,vdz,0,,0,,2267.0,MRLCC,,,,trail,,CuO,molecule,-213.08683024299998,0.0,0.0,,,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
,,,vdz,0,,0,,2268.0,MRLCC,,,,trail,,FeO,molecule,-139.42196636100002,0.0,0.0,,,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
,,,vdz,0,,0,,2269.0,MRLCC,,,,trail,,MnO,molecule,-119.826143288,0.0,0.0,,,-119.85051000000001,1e-05,-119.1332394993054,0.0
,,,vdz,0,,0,,2270.0,MRLCC,,,,trail,,ScO,molecule,-62.414762248,0.0,0.0,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,,,vdz,0,,0,,2271.0,MRLCC,,,,trail,,TiO,molecule,-73.894893796,0.0,0.0,,,-73.90375,6.77e-07,-73.26973605789902,0.0
,,,vdz,0,,0,,2272.0,MRLCC,,,,trail,,VO,molecule,-87.079883646,0.0,0.0,,,-87.08577,2.73e-05,-86.4002119655646,0.0
,,,vtz,1,,0,,2273.0,MRLCC,,,,trail,,CrO,molecule,-102.701894369,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vtz,1,,0,,2274.0,MRLCC,,,,trail,,CuO,molecule,-213.33001723200002,0.0,0.0,,,-213.37777999999997,1.664e-06,-212.24349945673225,0.0
,,,vtz,1,,0,,2275.0,MRLCC,,,,trail,,FeO,molecule,-139.593470818,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vtz,1,,0,,2276.0,MRLCC,,,,trail,,MnO,molecule,-119.99907258299999,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vtz,1,,0,,2277.0,MRLCC,,,,trail,,ScO,molecule,-62.516193378000004,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vtz,1,,0,,2278.0,MRLCC,,,,trail,,TiO,molecule,-74.019929073,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vtz,1,,0,,2279.0,MRLCC,,,,trail,,VO,molecule,-87.22576619,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
